,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_day,market_segment_type,avg_price_per_room,booking_status
9358,0,1,1,2018,2,9,Online,79.0,0
9359,1,0,7,2018,5,16,Online,97.0,1
9360,2,4,34,2018,1,31,Offline,50.33,1
9361,0,3,34,2017,9,23,Offline,224.67,0
9362,1,2,149,2018,8,12,Online,195.3,1
9363,1,3,102,2018,6,27,Online,173.95,1
9364,0,4,205,2018,10,18,Online,85.5,0
9365,1,3,196,2018,9,19,Online,150.45,0
9366,1,1,188,2018,8,8,Online,164.25,0
9367,1,5,77,2018,2,8,Online,69.84,1
9368,2,2,104,2018,7,3,Online,114.3,1
9369,2,2,38,2018,8,27,Online,107.55,1
9370,0,4,49,2018,3,8,Online,63.75,0
9371,2,0,386,2018,10,23,Offline,115.0,0
9372,0,1,41,2017,9,4,Offline,110.0,1
9373,0,2,12,2018,2,26,Online,93.0,1
9374,0,1,1,2017,8,28,Corporate,65.0,1
9375,1,3,80,2018,2,22,Offline,60.0,1
9376,1,1,45,2018,11,19,Online,86.4,0
9377,0,1,105,2018,4,6,Offline,75.0,0
9378,2,1,31,2017,12,5,Offline,63.0,1
9379,1,1,1,2018,1,4,Online,76.25,1
9380,0,1,40,2018,7,6,Online,150.3,1
9381,1,1,33,2018,1,25,Corporate,64.0,1
9382,2,1,131,2017,8,15,Offline,94.5,1
9383,2,3,17,2018,12,29,Online,125.8,1
9384,2,2,121,2017,12,27,Online,72.25,1
9385,0,5,4,2017,8,11,Online,90.0,1
9386,0,2,9,2018,3,31,Corporate,67.0,1
9387,2,1,1,2018,12,10,Online,90.33,1
9388,1,1,204,2018,12,31,Online,133.2,1
9389,0,1,6,2018,8,17,Online,118.0,1
9390,0,3,83,2018,11,2,Online,90.0,1
9391,1,0,59,2018,3,28,Online,123.3,1
9392,0,3,24,2018,9,1,Online,122.0,1
9393,0,2,46,2018,11,4,Offline,67.5,1
9394,1,2,315,2018,9,30,Offline,160.0,0
9395,2,2,54,2018,1,10,Online,95.19,1
9396,0,2,291,2018,8,19,Offline,115.0,0
9397,0,1,6,2018,11,16,Corporate,67.0,1
9398,1,2,119,2018,3,18,Offline,55.0,1
9399,2,6,205,2018,9,27,Online,111.35,0
9400,2,2,19,2018,10,2,Offline,85.0,1
9401,0,3,151,2018,1,19,Offline,70.67,1
9402,2,2,49,2018,3,6,Online,75.95,1
9403,0,1,3,2017,8,4,Complementary,0.0,1
9404,1,3,151,2018,7,11,Online,110.58,0
9405,1,0,14,2018,12,5,Corporate,67.0,1
9406,1,2,81,2018,2,19,Offline,60.0,1
9407,2,3,265,2018,10,9,Online,100.3,0
9408,0,2,2,2018,10,5,Online,225.0,1
9409,0,3,197,2018,8,25,Offline,112.0,0
9410,2,2,38,2018,3,20,Online,103.95,1
9411,1,2,208,2018,8,19,Online,91.5,1
9412,2,2,105,2018,6,26,Online,99.45,1
9413,1,3,11,2018,12,19,Online,103.1,1
9414,2,1,134,2018,8,21,Online,114.5,1
9415,0,3,39,2018,3,23,Online,121.8,0
9416,0,2,144,2018,6,15,Online,140.4,1
9417,2,1,116,2018,12,17,Online,79.2,1
9418,0,3,65,2017,10,8,Offline,72.25,1
9419,0,2,74,2017,9,18,Offline,109.0,1
9420,0,2,346,2018,9,13,Offline,115.0,0
9421,0,2,5,2017,9,3,Online,124.5,1
9422,2,2,59,2018,12,4,Online,119.0,1
9423,0,2,11,2017,8,18,Corporate,75.0,0
9424,0,2,141,2018,9,23,Online,123.8,1
9425,0,1,1,2018,1,23,Online,85.0,1
9426,1,3,112,2018,12,22,Online,88.4,0
9427,0,3,151,2018,1,19,Offline,71.0,1
9428,0,2,2,2018,11,25,Online,104.0,1
9429,2,3,25,2018,1,2,Offline,91.0,1
9430,0,2,7,2018,11,10,Complementary,0.0,1
9431,2,5,160,2018,8,8,Online,138.55,0
9432,0,2,41,2018,6,17,Online,142.2,0
9433,0,3,157,2018,6,14,Online,132.9,0
9434,2,1,180,2018,10,1,Online,108.9,0
9435,2,1,3,2017,9,19,Corporate,120.0,1
9436,0,2,27,2018,4,20,Online,105.49,0
9437,1,2,98,2018,5,16,Offline,105.0,1
9438,0,1,65,2018,11,1,Online,79.2,1
9439,0,2,39,2017,8,14,Offline,101.5,1
9440,1,1,0,2018,10,1,Online,165.0,1
9441,2,3,81,2018,4,8,Online,90.95,0
9442,1,1,0,2017,9,26,Complementary,170.0,1
9443,0,3,36,2017,10,13,Offline,91.0,1
9444,2,5,3,2018,9,11,Online,179.71,0
9445,1,0,6,2018,10,3,Corporate,89.0,1
9446,1,3,102,2018,5,5,Online,132.6,1
9447,0,1,37,2018,5,7,Online,89.4,1
9448,2,0,2,2018,5,8,Online,118.0,1
9449,2,3,151,2018,7,29,Online,133.45,0
9450,0,2,265,2018,6,24,Offline,115.0,0
9451,0,1,3,2018,10,25,Online,84.7,1
9452,0,1,8,2018,5,4,Corporate,67.0,1
9453,1,2,85,2018,4,15,Online,96.3,0
9454,0,1,0,2018,2,18,Online,79.0,1
9455,1,3,11,2018,5,30,Online,141.95,1
9456,2,2,98,2018,5,21,Online,119.85,1
9457,0,2,15,2018,8,2,Online,124.0,1
9458,2,3,78,2018,12,3,Online,147.9,1
9459,0,3,56,2017,10,21,Online,94.5,1
9460,0,2,135,2018,10,6,Online,151.2,1
9461,0,2,21,2018,12,30,Online,375.5,1
9462,0,3,14,2018,6,9,Online,116.49,1
9463,2,3,27,2018,12,4,Online,54.71,1
9464,1,2,5,2017,10,19,Offline,90.0,1
9465,2,1,118,2018,10,29,Online,104.4,1
9466,0,2,132,2018,8,30,Online,70.56,1
9467,1,2,114,2018,7,1,Offline,75.0,0
9468,0,1,2,2017,7,29,Corporate,65.0,1
9469,0,1,219,2017,9,4,Offline,108.0,0
9470,1,1,100,2018,7,18,Online,146.7,1
9471,4,7,79,2018,10,21,Online,172.23,1
9472,0,1,0,2017,8,6,Online,81.0,1
9473,1,2,94,2017,11,23,Online,65.45,1
9474,0,2,63,2017,9,4,Offline,116.0,1
9475,2,2,101,2018,2,20,Online,67.45,1
9476,0,3,276,2018,9,22,Offline,95.67,1
9477,2,1,163,2018,10,15,Offline,115.0,0
9478,1,2,28,2018,6,13,Online,102.85,0
9479,1,2,31,2018,9,5,Online,197.65,1
9480,1,2,19,2018,9,23,Online,117.81,1
9481,2,2,226,2018,10,29,Offline,70.0,1
9482,1,1,9,2018,2,27,Online,115.0,0
9483,0,3,77,2018,5,17,Online,159.3,0
9484,2,1,109,2018,5,22,Offline,90.95,1
9485,0,2,70,2018,6,3,Offline,100.0,1
9486,0,1,4,2018,7,5,Online,151.0,1
9487,2,3,35,2018,9,24,Online,139.14,1
9488,0,1,1,2018,1,29,Online,90.0,1
9489,0,1,9,2018,5,25,Online,147.0,1
9490,0,3,29,2018,3,8,Online,86.93,1
9491,0,1,56,2018,6,8,Offline,120.0,1
9492,0,3,116,2018,5,31,Offline,75.0,1
9493,1,1,64,2018,8,8,Online,158.4,1
9494,1,1,13,2018,11,7,Online,134.75,1
9495,2,3,168,2018,8,12,Offline,107.1,0
9496,0,2,9,2018,5,31,Online,111.35,1
9497,0,3,2,2017,9,9,Online,174.0,1
9498,0,4,14,2018,5,18,Offline,72.0,1
9499,1,0,0,2017,11,9,Online,91.0,1
9500,0,4,92,2018,5,24,Offline,106.08,1
9501,0,1,238,2018,10,13,Offline,80.0,1
9502,1,2,19,2018,10,3,Online,149.0,0
9503,0,2,164,2017,10,2,Offline,100.0,1
9504,2,3,71,2018,3,13,Online,73.95,0
9505,0,2,65,2018,9,6,Online,107.1,1
9506,1,3,76,2017,10,22,Online,58.76,1
9507,5,12,81,2017,8,3,Online,76.5,0
9508,2,3,3,2018,11,12,Online,99.1,1
9509,0,2,7,2018,12,30,Online,158.0,1
9510,1,3,7,2018,10,27,Aviation,110.0,1
9511,1,0,7,2018,5,30,Online,141.95,1
9512,0,1,0,2018,7,29,Online,89.0,1
9513,0,1,1,2018,12,20,Online,79.5,1
9514,2,3,35,2018,3,12,Offline,63.0,1
9515,0,2,113,2018,6,17,Online,126.9,0
9516,2,2,12,2017,12,19,Offline,58.0,1
9517,0,1,3,2018,9,22,Online,194.0,1
9518,0,2,80,2018,4,8,Online,96.3,1
9519,2,1,12,2018,1,2,Offline,82.0,1
9520,0,1,1,2017,10,27,Online,120.0,1
9521,0,3,0,2018,2,23,Corporate,66.0,1
9522,0,3,38,2018,5,10,Online,159.3,0
9523,2,3,66,2017,9,20,Online,89.25,1
9524,2,4,10,2017,9,5,Online,110.08,1
9525,0,2,245,2018,6,17,Offline,75.0,0
9526,0,1,100,2017,10,16,Offline,108.0,0
9527,1,2,135,2017,9,14,Offline,90.0,1
9528,2,2,10,2018,2,13,Offline,85.0,1
9529,2,0,27,2018,4,24,Online,153.0,1
9530,1,3,64,2018,4,4,Online,99.45,1
9531,0,2,50,2018,11,9,Online,145.69,0
9532,0,1,2,2017,9,10,Complementary,0.0,1
9533,1,4,206,2018,7,25,Online,90.95,0
9534,0,1,1,2018,9,16,Online,159.0,1
9535,0,2,301,2018,11,18,Offline,52.0,0
9536,2,3,13,2018,8,21,Online,82.4,1
9537,0,1,50,2018,5,21,Online,126.9,0
9538,2,2,6,2018,9,25,Online,211.41,1
9539,0,4,29,2017,10,13,Online,96.3,1
9540,0,2,102,2017,10,16,Offline,109.0,1
9541,2,1,124,2017,8,8,Offline,94.5,0
9542,0,1,5,2018,6,14,Corporate,100.0,1
9543,0,4,346,2018,12,28,Online,72.25,0
9544,0,2,155,2018,6,14,Offline,119.24,0
9545,1,3,47,2018,8,22,Online,207.9,0
9546,0,1,111,2018,7,2,Online,146.7,1
9547,0,2,317,2018,9,15,Offline,120.0,0
9548,0,4,12,2018,5,11,Offline,104.0,1
9549,1,2,135,2017,9,14,Offline,90.0,1
9550,0,1,105,2018,4,6,Offline,75.0,0
9551,0,2,15,2018,9,15,Online,141.68,0
9552,0,2,0,2017,10,27,Corporate,65.0,1
9553,2,3,33,2018,9,8,Online,135.9,0
9554,0,1,3,2018,6,17,Online,141.0,1
9555,0,1,105,2018,4,6,Offline,75.0,0
9556,2,1,116,2018,2,28,Offline,61.0,0
9557,1,2,128,2018,6,6,Online,126.9,1
9558,1,0,36,2018,4,3,Online,150.3,1
9559,2,2,160,2018,10,29,Online,125.1,0
9560,0,1,60,2018,6,1,Online,116.1,0
9561,2,2,81,2017,10,25,Online,89.25,0
9562,1,2,66,2017,10,9,Offline,75.0,0
9563,1,2,161,2018,3,25,Offline,130.0,0
9564,2,2,33,2018,3,4,Online,97.4,1
9565,1,4,17,2018,6,1,Online,144.84,1
9566,2,2,165,2018,7,8,Online,99.45,1
9567,2,0,135,2018,7,17,Online,127.8,1
9568,0,1,62,2017,9,23,Offline,71.4,1
9569,0,3,50,2018,1,14,Offline,52.0,1
9570,0,2,239,2018,6,15,Offline,112.2,0
9571,1,3,217,2018,9,29,Online,101.15,0
9572,1,1,2,2018,1,4,Online,75.0,1
9573,1,2,53,2018,7,18,Online,72.76,1
9574,0,1,125,2018,7,29,Online,130.5,1
9575,2,1,99,2018,7,9,Online,109.5,1
9576,0,2,32,2018,9,9,Online,135.9,1
9577,0,2,0,2018,2,26,Online,85.0,0
9578,1,2,111,2018,10,10,Offline,120.0,1
9579,1,3,100,2018,9,5,Online,91.51,0
9580,0,2,292,2018,7,21,Offline,115.0,0
9581,2,3,132,2017,10,25,Online,89.25,1
9582,0,1,3,2018,4,7,Online,76.0,1
9583,0,1,2,2018,3,9,Corporate,40.0,1
9584,0,2,4,2018,3,22,Online,89.0,1
9585,1,2,193,2018,6,20,Offline,120.0,0
9586,0,1,14,2018,8,31,Online,124.0,1
9587,1,5,28,2018,11,28,Online,88.4,1
9588,2,3,115,2018,2,27,Offline,76.0,1
9589,0,2,188,2018,6,15,Offline,130.0,0
9590,1,2,6,2017,10,19,Online,87.78,1
9591,0,1,36,2018,12,22,Online,77.99,1
9592,1,3,17,2018,12,29,Online,125.8,1
9593,1,0,0,2018,8,8,Online,93.81,1
9594,1,3,20,2018,8,29,Online,112.25,1
9595,0,2,105,2018,9,16,Online,168.3,1
9596,2,0,174,2018,7,31,Online,94.5,0
9597,0,2,254,2017,10,13,Online,98.25,0
9598,1,2,280,2018,9,19,Offline,110.0,0
9599,0,1,54,2018,11,12,Offline,72.0,1
9600,2,4,59,2018,7,24,Online,90.51,1
9601,0,1,27,2018,2,18,Online,127.0,1
9602,1,1,38,2018,2,22,Online,91.9,1
9603,1,1,3,2018,2,1,Corporate,66.0,1
9604,0,2,317,2018,9,15,Offline,120.0,0
9605,2,1,92,2018,6,26,Offline,80.75,1
9606,0,3,11,2018,6,14,Corporate,90.0,0
9607,2,1,1,2018,4,16,Online,89.0,1
9608,0,1,9,2018,10,19,Corporate,65.0,1
9609,0,3,259,2018,5,5,Offline,90.0,0
9610,1,2,129,2018,5,13,Online,121.5,1
9611,1,1,247,2018,6,6,Offline,115.0,0
9612,0,1,219,2017,9,4,Offline,108.0,0
9613,0,3,184,2018,10,4,Online,101.05,0
9614,0,2,32,2017,11,20,Offline,73.0,1
9615,1,3,69,2018,9,5,Online,135.9,1
9616,1,4,77,2018,4,13,Online,75.16,1
9617,1,0,286,2018,10,16,Offline,90.0,0
9618,0,3,8,2017,9,3,Online,117.67,1
9619,1,1,128,2018,11,19,Online,90.0,0
9620,0,2,64,2018,5,17,Corporate,140.0,0
9621,2,2,21,2018,11,19,Online,147.9,1
9622,0,4,238,2018,9,20,Offline,107.0,0
9623,0,2,0,2018,3,1,Online,89.0,1
9624,0,3,76,2018,4,27,Online,106.5,0
9625,0,2,85,2018,10,27,Online,80.1,0
9626,0,2,238,2018,9,21,Online,126.9,0
9627,2,2,60,2017,10,25,Online,89.25,1
9628,3,8,28,2017,10,12,Online,107.92,1
9629,0,2,239,2018,6,15,Offline,112.2,0
9630,0,3,46,2018,3,3,Online,73.9,0
9631,1,1,188,2018,8,13,Online,105.3,0
9632,2,2,112,2018,7,17,Online,94.5,1
9633,2,2,193,2018,8,12,Online,108.45,0
9634,0,5,109,2018,8,9,Online,127.8,1
9635,0,1,15,2018,3,8,Online,83.03,0
9636,0,3,160,2017,12,30,Offline,130.67,1
9637,0,1,27,2018,6,9,Offline,120.0,1
9638,0,1,13,2018,6,23,Online,95.0,1
9639,1,2,280,2018,9,19,Offline,110.0,0
9640,1,2,75,2017,11,16,Online,52.85,1
9641,1,3,42,2018,4,28,Online,109.31,1
9642,1,2,101,2018,4,4,Offline,80.0,0
9643,2,2,9,2018,12,4,Online,88.4,1
9644,0,3,58,2018,12,15,Online,79.2,0
9645,0,2,29,2018,10,5,Online,152.0,1
9646,0,2,180,2018,10,28,Online,80.1,0
9647,2,4,160,2018,4,27,Offline,90.0,0
9648,0,3,11,2018,6,14,Corporate,90.0,1
9649,3,5,2,2017,8,9,Online,80.0,1
9650,0,3,280,2018,12,6,Online,94.5,0
9651,0,3,12,2017,8,5,Corporate,65.0,1
9652,2,2,123,2018,11,6,Online,151.43,1
9653,2,3,16,2018,4,8,Online,131.2,0
9654,0,1,10,2017,11,3,Online,82.39,1
9655,0,2,0,2017,8,11,Complementary,0.0,1
9656,2,5,168,2018,7,2,Online,62.18,1
9657,0,2,156,2018,8,23,Online,121.5,0
9658,2,4,2,2018,11,25,Online,91.38,1
9659,2,1,221,2017,10,17,Offline,65.0,1
9660,0,2,12,2018,12,8,Corporate,67.0,1
9661,1,3,42,2018,4,21,Online,103.84,1
9662,0,2,36,2018,10,20,Online,119.5,1
9663,0,2,11,2017,12,11,Complementary,0.0,1
9664,1,0,21,2018,2,29,Online,117.0,1
9665,2,0,4,2017,9,20,Offline,111.2,1
9666,2,1,26,2018,10,2,Online,147.0,0
9667,2,5,51,2018,7,21,Offline,87.3,1
9668,2,3,1,2017,9,11,Online,148.8,1
9669,0,3,159,2018,5,26,Online,119.85,0
9670,1,0,5,2018,11,7,Corporate,67.0,1
9671,0,2,103,2018,4,19,Offline,115.0,0
9672,1,1,3,2018,1,9,Online,67.5,1
9673,2,1,3,2017,10,18,Online,136.0,1
9674,2,3,40,2018,3,5,Online,83.9,1
9675,0,5,74,2018,3,29,Online,72.25,0
9676,2,6,47,2018,12,2,Online,88.4,1
9677,2,5,192,2018,8,18,Online,99.45,0
9678,2,3,171,2018,8,11,Offline,72.25,1
9679,2,2,190,2018,5,6,Online,100.3,0
9680,0,3,6,2018,5,31,Online,125.0,0
9681,0,3,114,2018,7,7,Online,146.7,1
9682,0,1,36,2018,4,8,Online,103.95,1
9683,1,2,189,2018,10,28,Online,96.3,1
9684,2,3,0,2017,9,20,Complementary,0.0,1
9685,0,2,27,2018,7,8,Online,151.0,1
9686,2,2,60,2018,7,9,Online,112.95,1
9687,0,2,74,2017,9,18,Offline,109.0,1
9688,0,1,84,2017,7,25,Online,94.0,1
9689,1,1,28,2018,10,8,Online,121.47,1
9690,1,5,94,2018,3,28,Offline,110.75,1
9691,0,2,0,2017,9,8,Offline,110.4,1
9692,0,2,292,2018,7,21,Offline,109.0,0
9693,1,3,133,2018,10,31,Online,122.63,0
9694,0,2,39,2017,8,14,Offline,101.5,1
9695,0,2,14,2017,10,15,Offline,100.0,1
9696,2,2,90,2018,4,9,Online,95.7,1
9697,1,3,322,2018,5,19,Offline,80.0,0
9698,0,2,265,2018,6,24,Offline,115.0,0
9699,2,4,166,2018,11,12,Online,87.5,1
9700,1,3,0,2017,8,6,Online,81.0,1
9701,3,7,87,2017,7,10,Online,58.9,0
9702,1,1,53,2018,7,9,Online,148.5,0
9703,0,1,4,2018,12,16,Offline,70.0,1
9704,0,1,0,2017,8,26,Online,0.0,1
9705,0,1,219,2018,8,18,Online,168.3,0
9706,1,1,28,2018,10,8,Online,171.87,1
9707,2,2,145,2017,8,15,Online,76.5,1
9708,2,2,226,2018,10,29,Offline,70.0,1
9709,1,0,6,2018,6,5,Online,121.0,1
9710,2,3,48,2018,12,4,Online,88.4,1
9711,0,3,4,2017,10,6,Corporate,65.0,1
9712,1,1,184,2018,8,13,Online,94.5,0
9713,2,5,8,2018,11,4,Online,113.6,1
9714,0,2,273,2017,7,17,Offline,87.0,1
9715,2,1,3,2018,3,13,Corporate,69.0,1
9716,1,2,57,2018,6,10,Offline,90.67,1
9717,0,1,8,2018,12,14,Corporate,79.0,1
9718,0,3,16,2018,3,3,Online,84.33,0
9719,0,1,14,2018,5,27,Offline,73.0,1
9720,1,0,286,2018,10,16,Offline,90.0,0
9721,0,1,92,2018,11,11,Offline,90.0,1
9722,0,2,21,2018,9,15,Online,139.0,1
9723,1,1,35,2018,4,18,Online,137.7,1
9724,2,5,245,2018,9,22,Online,107.59,0
9725,0,3,261,2018,10,13,Offline,90.95,1
9726,0,0,3,2018,6,24,Online,0.0,1
9727,2,1,153,2018,8,20,Online,186.3,0
9728,0,2,77,2018,3,25,Offline,53.38,1
9729,1,2,273,2018,5,13,Offline,95.0,0
9730,0,3,213,2018,6,7,Offline,130.0,0
9731,1,3,117,2018,8,11,Online,186.3,0
9732,0,2,104,2017,10,6,Offline,114.0,0
9733,0,1,12,2018,1,12,Online,69.6,1
9734,1,0,27,2018,1,10,Online,89.0,1
9735,1,1,31,2018,6,20,Offline,118.5,1
9736,0,1,4,2018,11,19,Complementary,0.0,1
9737,0,1,1,2018,1,5,Corporate,76.0,1
9738,1,5,123,2018,9,20,Online,162.0,0
9739,0,3,271,2018,9,21,Offline,101.33,0
9740,2,3,108,2018,5,7,Online,74.54,1
9741,1,3,2,2018,7,7,Online,160.0,1
9742,0,3,41,2018,3,15,Online,71.1,1
9743,0,1,196,2018,10,1,Online,93.6,0
9744,1,0,14,2018,6,26,Online,89.0,0
9745,0,3,85,2017,9,30,Offline,125.0,1
9746,0,2,160,2018,8,4,Online,94.5,0
9747,1,1,7,2018,4,23,Online,131.0,1
9748,1,2,91,2018,5,13,Online,198.9,0
9749,1,1,7,2017,10,5,Offline,112.2,1
9750,1,1,44,2018,2,8,Online,173.0,1
9751,0,3,15,2018,10,4,Offline,129.0,1
9752,1,3,113,2018,4,25,Online,100.75,1
9753,1,1,3,2017,8,10,Online,162.0,1
9754,2,2,143,2018,7,16,Online,115.6,1
9755,1,0,38,2018,8,21,Online,125.1,0
9756,0,2,79,2017,11,13,Offline,75.0,1
9757,2,4,88,2018,9,4,Online,149.4,0
9758,0,2,245,2018,6,17,Offline,75.0,0
9759,0,2,99,2018,2,19,Corporate,81.0,1
9760,1,1,301,2018,7,30,Offline,115.0,0
9761,0,2,181,2018,8,30,Online,96.3,0
9762,1,2,36,2018,10,28,Online,109.0,1
9763,1,1,275,2018,6,4,Offline,62.8,0
9764,2,0,223,2017,10,4,Online,89.25,1
9765,1,2,115,2018,5,9,Online,94.5,0
9766,1,2,132,2018,10,7,Offline,89.76,1
9767,1,2,39,2017,11,27,Online,96.3,1
9768,0,1,2,2018,1,27,Complementary,0.0,1
9769,1,3,35,2018,9,5,Online,110.16,1
9770,1,5,349,2018,10,4,Offline,123.33,0
9771,0,3,37,2018,10,13,Offline,105.0,1
9772,0,4,176,2018,7,12,Online,90.95,0
9773,0,4,113,2018,3,29,Online,55.63,1
9774,2,5,224,2018,8,23,Online,90.95,1
9775,1,1,5,2018,9,19,Corporate,65.0,1
9776,0,2,257,2017,7,1,Offline,101.5,0
9777,0,3,150,2018,6,16,Offline,90.0,1
9778,0,1,43,2018,9,9,Online,135.9,1
9779,0,3,63,2018,2,16,Online,48.51,1
9780,2,2,115,2018,2,27,Offline,76.0,1
9781,2,3,70,2018,12,22,Online,74.8,1
9782,0,1,7,2018,10,27,Online,160.0,1
9783,0,2,45,2018,12,2,Online,93.6,1
9784,1,1,88,2017,10,5,Offline,112.2,1
9785,0,1,14,2017,10,15,Offline,100.0,1
9786,0,1,105,2018,4,6,Offline,75.0,0
9787,1,0,54,2018,7,3,Online,159.3,1
9788,0,3,100,2018,7,12,Online,106.03,1
9789,1,3,96,2018,10,24,Online,100.13,1
9790,2,0,14,2018,5,15,Online,211.0,1
9791,0,3,143,2018,8,25,Offline,90.0,1
9792,0,2,24,2018,1,6,Online,89.0,1
9793,1,2,338,2018,10,7,Offline,80.0,0
9794,1,2,22,2018,7,8,Online,187.0,1
9795,0,2,22,2018,2,2,Complementary,0.0,1
9796,1,0,49,2018,7,11,Online,93.15,0
9797,0,4,199,2018,12,28,Online,120.7,0
9798,2,4,132,2018,7,22,Online,100.87,1
9799,2,0,16,2018,2,28,Online,106.0,0
9800,0,2,14,2018,2,12,Online,79.0,1
9801,1,2,118,2018,6,6,Offline,110.0,1
9802,0,3,35,2018,6,9,Online,136.2,1
9803,0,3,22,2018,3,3,Online,84.33,1
9804,0,3,65,2018,6,21,Online,99.9,1
9805,0,2,64,2018,5,17,Corporate,130.0,1
9806,0,1,43,2017,10,13,Offline,85.0,1
9807,2,1,103,2017,7,18,Offline,94.5,0
9808,0,3,41,2018,12,21,Online,79.2,1
9809,0,3,115,2017,7,30,Online,55.08,0
9810,0,3,271,2018,9,21,Offline,101.33,0
9811,0,2,74,2018,12,29,Online,117.73,1
9812,1,2,302,2018,9,16,Offline,100.0,0
9813,2,1,93,2018,10,15,Offline,115.0,0
9814,0,2,0,2018,7,20,Online,206.0,0
9815,2,2,74,2018,4,1,Online,59.37,1
9816,0,3,20,2018,9,22,Online,134.1,1
9817,2,1,166,2018,8,27,Online,96.3,0
9818,1,1,80,2018,12,5,Offline,75.0,1
9819,1,1,32,2018,2,6,Online,67.5,0
9820,1,0,19,2018,9,19,Offline,118.15,0
9821,2,2,179,2018,9,30,Online,113.4,0
9822,0,2,6,2018,2,5,Online,81.0,1
9823,1,1,35,2018,4,18,Online,128.7,1
9824,2,1,99,2018,10,16,Online,118.8,0
9825,0,3,73,2017,11,24,Offline,85.67,1
9826,1,2,161,2018,3,25,Offline,130.0,0
9827,0,3,42,2018,11,23,Online,78.3,1
9828,1,0,4,2017,10,12,Corporate,65.0,1
9829,0,1,2,2018,4,16,Online,89.0,1
9830,0,1,15,2018,2,19,Corporate,81.0,1
9831,2,8,61,2017,7,8,Online,68.85,0
9832,0,2,188,2018,6,15,Offline,130.0,0
9833,1,2,91,2018,9,19,Offline,80.75,1
9834,2,1,4,2017,8,8,Online,80.0,1
9835,0,3,1,2018,9,29,Corporate,118.0,1
9836,2,2,102,2018,10,30,Online,79.65,0
9837,0,2,110,2018,4,20,Online,72.8,1
9838,0,3,44,2018,2,17,Offline,75.0,1
9839,1,1,50,2018,7,4,Online,260.9,0
9840,2,5,83,2018,3,18,Online,76.38,0
9841,0,2,188,2018,6,15,Offline,130.0,0
9842,2,1,12,2017,8,29,Online,105.0,1
9843,1,4,181,2018,8,3,Online,108.45,0
9844,2,1,282,2018,11,12,Offline,77.0,1
9845,0,2,181,2018,10,11,Offline,120.0,0
9846,0,2,188,2018,6,15,Offline,130.0,0
9847,0,1,1,2017,10,13,Complementary,0.0,1
9848,0,3,142,2018,8,11,Online,146.7,0
9849,1,1,3,2017,10,12,Complementary,0.0,1
9850,0,3,151,2018,1,19,Offline,71.0,1
9851,2,1,110,2017,7,25,Offline,94.5,0
9852,1,0,258,2018,10,16,Offline,110.0,0
9853,0,1,95,2018,4,14,Online,65.83,1
9854,0,1,51,2018,10,6,Online,95.04,0
9855,1,0,286,2018,10,16,Offline,90.0,0
9856,1,1,12,2017,12,5,Offline,55.0,1
9857,2,3,55,2018,11,24,Online,68.07,1
9858,0,1,1,2018,2,9,Online,81.0,0
9859,0,3,2,2017,12,9,Offline,58.0,1
9860,0,1,11,2018,1,28,Online,62.83,1
9861,2,2,30,2018,3,11,Offline,85.0,1
9862,0,3,213,2018,6,7,Offline,130.0,0
9863,2,1,5,2018,10,29,Online,146.67,1
9864,0,4,0,2017,9,8,Online,195.0,1
9865,0,0,0,2017,10,15,Online,0.0,1
9866,1,0,151,2018,6,27,Offline,200.0,0
9867,2,6,99,2018,4,27,Offline,80.75,1
9868,2,2,172,2018,10,28,Online,104.4,0
9869,0,1,219,2017,9,4,Offline,108.0,0
9870,0,3,49,2018,11,16,Online,126.0,1
9871,1,2,11,2017,12,25,Online,80.41,1
9872,0,5,5,2018,3,22,Online,129.0,0
9873,1,1,134,2018,5,30,Online,94.5,1
9874,0,2,23,2017,12,16,Online,81.75,1
9875,0,2,188,2018,6,15,Offline,130.0,0
9876,0,1,6,2018,7,5,Offline,114.4,1
9877,0,3,166,2018,11,1,Offline,110.0,0
9878,0,1,50,2018,8,20,Online,177.3,1
9879,1,3,57,2018,8,15,Online,152.1,1
9880,2,1,55,2018,5,21,Online,116.1,0
9881,0,2,6,2017,10,6,Online,145.0,1
9882,2,1,6,2018,12,18,Online,116.0,1
9883,1,2,80,2018,3,7,Online,78.3,0
9884,0,4,33,2018,3,2,Online,73.1,0
9885,2,3,48,2018,11,6,Offline,75.0,1
9886,0,2,192,2018,6,24,Offline,95.0,1
9887,0,1,1,2018,1,23,Online,85.0,1
9888,2,3,212,2018,5,20,Offline,78.0,1
9889,0,2,79,2018,5,13,Online,159.3,0
9890,1,5,20,2018,1,4,Offline,48.33,1
9891,0,1,83,2017,9,30,Offline,112.2,1
9892,2,1,116,2018,2,28,Offline,61.0,0
9893,2,2,128,2018,6,26,Online,80.75,1
9894,0,3,1,2018,9,29,Corporate,146.0,1
9895,0,1,21,2018,9,7,Online,118.0,1
9896,0,4,88,2018,4,27,Online,105.4,1
9897,1,1,3,2018,8,1,Online,109.0,1
9898,2,3,192,2017,9,25,Offline,102.0,0
9899,1,3,207,2018,8,29,Online,123.25,0
9900,1,0,12,2018,6,20,Corporate,65.0,1
9901,0,3,45,2017,10,22,Online,94.5,1
9902,0,1,36,2018,10,13,Online,102.6,0
9903,0,4,259,2018,12,7,Online,73.95,1
